,Unnamed: 0,stop_name,next_stop_name,trip_count,frequency,total_passengers,totalTripTime,distance,OriginLat,OriginLon,DestLat,DestLon,stop_city,next_stop_city,stop_city_distance,next_stop_city_distance,capacity
664,664,Kassel-Wilhelmshöhe,Frankfurt(Main)Hbf,114,16482.0,23484,291.0,193.0860435582396,51.312435,9.448181,50.106148,8.663123,Kassel,Frankfurt,12.46701376688958,10.464967756734277,77064
665,665,Kassel-Wilhelmshöhe,Frankfurt(Main)Süd,11,1196.0,2266,338.0,188.6724150334473,51.312435,9.448181,50.099205,8.685283,Kassel,Frankfurt,12.46701376688958,11.00709961554811,7436
666,666,Kassel-Wilhelmshöhe,Fulda,250,32397.0,51500,358.0,89.73952212817392,51.312435,9.448181,50.555016,9.683904,Kassel,Kassel,12.46701376688958,98.19397942348768,169000
667,667,Kassel-Wilhelmshöhe,Göttingen,305,41979.0,62830,354.0,44.59809396899432,51.312435,9.448181,51.53674,9.925647,Kassel,Kassel,12.46701376688958,39.846080924129986,206180
668,668,Kassel-Wilhelmshöhe,Mannheim Hbf,1,260.0,206,391.0,266.1036604028961,51.312435,9.448181,49.478836,8.469559,Kassel,Mannheim,12.46701376688958,3.296106593661048,676
669,669,Kassel-Wilhelmshöhe,Offenbach(Main)Hbf,1,0.0,206,335.0,183.30525032376616,51.312435,9.448181,50.09889,8.758983,Kassel,Frankfurt,12.46701376688958,15.335445131328488,676
670,670,Kassel-Wilhelmshöhe,Treysa,5,520.0,1030,272.0,58.496493478204506,51.312435,9.448181,50.91066,9.185673,Kassel,Kassel,12.46701376688958,58.059815092155866,3380
671,671,Kassel-Wilhelmshöhe,Wabern(Bz Kassel),15,1456.0,3090,181.0,30.17686099868317,51.312435,9.448181,51.103134,9.35804,Kassel,Kassel,12.46701376688958,34.99949353025517,10140
672,672,Kassel-Wilhelmshöhe,Warburg(Westf),10,1508.0,2060,269.0,51.20284963291504,51.312435,9.448181,51.492992,9.164235,Kassel,Kassel,12.46701376688958,17.503402548354956,6760
673,673,Kassel-Wilhelmshöhe,Würzburg Hbf,3,104.0,618,409.0,182.8499241778448,51.312435,9.448181,49.801895,9.935897,Kassel,Nuernberg,12.46701376688958,89.10660194801623,2028
674,674,Keitum,Klanxbüll,2,364.0,412,294.0,21.02954999610241,54.888973,8.368772,54.862103,8.676329,Westerland,Westerland,3.251210659097,22.290953728229784,1352
675,675,Keitum,Westerland(Sylt),1,0.0,206,383.0,4.602338703630549,54.888973,8.368772,54.90696,8.311079,Westerland,Westerland,3.251210659097,2.0090059094666812,676
676,676,Kiel Hbf,Neumünster,70,7178.0,14420,627.0,31.169507254633444,54.31442,10.131609,54.075653,9.979683,Luebeck,Hamburg,68.48626554617287,49.56067735309571,47320
677,677,Klanxbüll,Niebüll,2,364.0,412,294.0,14.87557609937148,54.862103,8.676329,54.789547,8.834721,Westerland,Westerland,22.290953728229784,34.60171824085067,1352
678,678,Koblenz Hbf,Andernach,2,468.0,412,448.0,17.832524462777002,50.35093,7.588345,50.434544,7.404839,Cologne,Cologne,65.39529694351178,51.44040215393204,1352
679,679,Koblenz Hbf,Bingen(Rhein) Hbf,21,1352.0,4326,495.0,60.69144599097663,50.35093,7.588345,49.969147,7.882717,Cologne,Frankfurt,65.39529694351178,49.827796713202396,14196
680,680,Koblenz Hbf,Bonn Hbf,15,988.0,3090,612.0,59.04027869817604,50.35093,7.588345,50.731956,7.097364,Cologne,Cologne,65.39529694351178,15.239852658523219,10140
681,681,Koblenz Hbf,Bonn-Beuel,32,4576.0,6592,233.0,60.00583379190224,50.35093,7.588345,50.737896,7.12815,Cologne,Cologne,65.39529694351178,14.276627528540136,21632
682,682,Koblenz Hbf,Düsseldorf Hbf,1,0.0,206,450.0,123.96013035499752,50.35093,7.588345,51.219505,6.794866,Cologne,Duesseldorf,65.39529694351178,8.030333576978997,676
683,683,Koblenz Hbf,Köln Hbf,10,624.0,2060,248.0,92.3180973550846,50.35093,7.588345,50.94303,6.958729,Cologne,Cologne,65.39529694351178,15.529488516506833,6760
684,684,Koblenz Hbf,Köln Messe/Deutz,2,312.0,412,430.0,88.50905502826869,50.35093,7.588345,50.940674,6.975858,Cologne,Cologne,65.39529694351178,14.387611649173058,1352
685,685,Koblenz Hbf,Köln Messe/Deutz Gl.11-12,35,5200.0,7210,499.0,88.78180886109591,50.35093,7.588345,50.9416,6.973954,Cologne,Cologne,65.39529694351178,14.556356007378396,23660
686,686,Koblenz Hbf,Linz(Rhein),1,104.0,206,287.0,36.94161036401047,50.35093,7.588345,50.569336,7.276032,Cologne,Cologne,65.39529694351178,34.30714902428738,676
687,687,Koblenz Hbf,Mainz Hbf,75,9152.0,15450,407.0,91.72661012105412,50.35093,7.588345,50.001118,8.25872,Cologne,Frankfurt,65.39529694351178,22.63473828791361,50700
688,688,Koblenz Hbf,Mainz-Kastel,8,1248.0,1648,449.0,94.4332940090575,50.35093,7.588345,50.00722,8.282239,Cologne,Frankfurt,65.39529694351178,20.865543783991455,5408
689,689,Koblenz Hbf,Solingen Hbf,1,0.0,206,444.0,111.78718841721212,50.35093,7.588345,51.160767,7.004187,Cologne,Duesseldorf,65.39529694351178,21.912753923491373,676
690,690,Krefeld Hbf,Duisburg Hbf,2,676.0,412,316.0,20.317961213638565,51.32541,6.569613,51.429867,6.776882,Moenchengladbach,Duesseldorf,11.519312754195427,15.632285217743675,1352
691,691,Krefeld Hbf,Viersen,2,312.0,412,316.0,15.224844994679511,51.325718,6.569885,51.254642,6.404907,Moenchengladbach,Moenchengladbach,11.558283126968215,7.460602706203344,1352
692,692,Kreuztal,Lennestadt-Altenhundem,14,2236.0,2884,99.0,22.352930839741795,50.95596,7.991961,51.103645,8.071282,Cologne,Dortmund,60.56156782443842,56.14832811903238,9464
693,693,Kreuztal,Siegen-Weidenau,11,1872.0,2266,192.0,8.03938365075749,50.955246,7.992805,50.895786,8.02978,Cologne,Cologne,60.60748416158811,62.515621422272865,7436
694,694,Kronach,Lichtenfels Bahnhof,7,2132.0,1442,384.0,23.54026447893389,50.239956,11.320165,50.14574,11.05995,Nuernberg,Nuernberg,84.26446912158059,71.97933767653447,4732
695,695,Kronach,Ludwigsstadt Bahnhof,8,1820.0,1648,402.0,32.72813453025602,50.239956,11.320291,50.48694,11.383083,Nuernberg,Erfurt,84.26634044300813,62.4997769813764,5408
696,696,Köln Hbf,Aachen Hbf,12,2600.0,2472,102.0,76.61925241299433,50.94303,6.958729,50.7678,6.091499,Cologne,Moenchengladbach,15.529488516506833,59.05410835537069,8112
697,697,Köln Hbf,Bonn Hbf,23,1820.0,4738,585.0,33.27990045105643,50.94303,6.958729,50.731834,7.097284,Cologne,Cologne,15.529488516506833,15.254306967516394,15548
698,698,Köln Hbf,Bonn-Beuel,2,0.0,412,358.0,48.385452905121184,50.94303,6.958729,50.738205,7.127862,Cologne,Cologne,15.529488516506833,14.243823224647945,1352
699,699,Köln Hbf,Dortmund Hbf,1,0.0,206,285.0,95.90349733369104,50.9433,6.958485,51.5176,7.458793,Cologne,Dortmund,15.560366945279487,10.651523539516221,676
700,700,Köln Hbf,Düren,4,1040.0,824,283.0,45.75642726737576,50.94303,6.958729,50.809517,6.482451,Cologne,Moenchengladbach,15.529488516506833,46.834526552827164,2704
701,701,Köln Hbf,Düsseldorf Hbf,170,24605.0,35020,488.0,40.31353617641115,50.9433,6.958485,51.219433,6.795027,Cologne,Duesseldorf,15.560366945279487,8.040851098940184,114920
702,702,Köln Hbf,Frankfurt(M) Flughafen Fernbf,110,13936.0,22660,484.0,185.31991090340009,50.943333,6.958566,50.053165,8.570185,Cologne,Frankfurt,15.557650115243058,2.2060714000421546,74360
703,703,Köln Hbf,Frankfurt(Main)Hbf,3,52.0,618,223.0,196.53427594429604,50.94303,6.958729,50.10696,8.662195,Cologne,Frankfurt,15.529488516506833,10.49332495722457,2028
704,704,Köln Hbf,Koblenz Hbf,1,0.0,206,396.0,90.30424760568664,50.9433,6.958485,50.35093,7.588345,Cologne,Cologne,15.560366945279487,65.39529694351178,676
705,705,Köln Hbf,Köln Messe/Deutz,4,261.0,824,267.0,18.258148534989804,50.94303,6.958729,50.940674,6.975858,Cologne,Cologne,15.529488516506833,14.387611649173058,2704
706,706,Köln Hbf,Köln/Bonn Flughafen,18,988.0,3708,89.0,15.400762219940212,50.9433,6.958485,50.879154,7.119158,Cologne,Cologne,15.560366945279487,2.2203487162114763,12168
707,707,Köln Hbf,Mainz Hbf,1,52.0,206,455.0,183.89384656210305,50.943333,6.958566,50.001118,8.25872,Cologne,Frankfurt,15.557650115243058,22.63473828791361,676
708,708,Köln Hbf,Mönchengladbach Hbf,9,832.0,1854,131.0,52.513866547059294,50.9433,6.958485,51.196697,6.446014,Cologne,Moenchengladbach,15.560366945279487,5.534137883689024,6084
709,709,Köln Hbf,Siegburg/Bonn,79,9516.0,16274,627.0,42.25453908847528,50.943333,6.958566,50.79388,7.202485,Cologne,Cologne,15.557650115243058,9.050127471532871,53404
710,710,Köln Hbf,Solingen Hbf,57,7281.0,11742,434.0,44.64528431989679,50.94303,6.958729,51.161083,7.004119,Cologne,Duesseldorf,15.529488516506833,21.88615107528071,38532
711,711,Köln Hbf,Wiesbaden Hbf,4,572.0,824,381.0,181.7493582302319,50.943333,6.958566,50.069477,8.244631,Cologne,Frankfurt,15.557650115243058,23.68617264640001,2704
712,712,Köln Hbf,Wuppertal Hbf,33,5772.0,6798,259.0,62.30349204095035,50.94303,6.958729,51.254597,7.150042,Cologne,Duesseldorf,15.529488516506833,27.026853734939603,22308
713,713,Köln Messe/Deutz,Bonn-Beuel,2,260.0,412,353.0,30.12761118184833,50.94096,6.975957,50.738205,7.127862,Cologne,Cologne,14.400327130686895,14.243823224647945,1352
714,714,Köln Messe/Deutz,Düsseldorf Hbf,4,417.0,824,259.0,38.79121251956459,50.940674,6.975858,51.219433,6.795027,Cologne,Duesseldorf,14.387611649173058,8.040851098940184,2704
715,715,Köln Messe/Deutz,Köln Hbf,5,832.0,1030,82.0,18.25814853498981,50.940876,6.975921,50.94303,6.958729,Cologne,Cologne,14.396982959732004,15.529488516506833,3380
716,716,Köln Messe/Deutz,Solingen Hbf,1,0.0,206,267.0,26.659860001154613,50.940674,6.975858,51.160767,7.004187,Cologne,Duesseldorf,14.387611649173058,21.912753923491373,676
717,717,Köln Messe/Deutz Gl.11-12,Bonn-Beuel,73,9360.0,15038,351.0,30.400365014675536,50.941566,6.973855,50.738205,7.127862,Cologne,Cologne,14.559853088672835,14.243823224647945,49348
718,718,Köln Messe/Deutz Gl.11-12,Düsseldorf Hbf,189,25526.0,38934,229.0,38.82508194949344,50.9416,6.973954,51.219505,6.794866,Cologne,Duesseldorf,14.556356007378396,8.030333576978997,127764
719,719,Köln Messe/Deutz Gl.11-12,Frankfurt(M) Flughafen Fernbf,58,9777.0,11948,255.0,167.3348230129544,50.941566,6.973855,50.053165,8.570185,Cologne,Frankfurt,14.559853088672835,2.2060714000421546,39208
720,720,Köln Messe/Deutz Gl.11-12,Frankfurt(Main)Hbf,1,52.0,206,543.0,178.5545575608448,50.941566,6.973855,50.106102,8.663151,Cologne,Frankfurt,14.559853088672835,10.462280324849191,676
721,721,Köln Messe/Deutz Gl.11-12,Koblenz Hbf,44,5616.0,9064,495.0,88.78180886109593,50.941566,6.973855,50.35093,7.588345,Cologne,Cologne,14.559853088672835,65.39529694351178,29744
722,722,Köln Messe/Deutz Gl.11-12,Köln/Bonn Flughafen,13,1560.0,2678,282.0,13.877984843653412,50.941566,6.973855,50.879154,7.119158,Cologne,Cologne,14.559853088672835,2.2203487162114763,8788
723,723,Köln Messe/Deutz Gl.11-12,Mainz Hbf,34,3900.0,7004,459.0,170.12179006734544,50.941566,6.973855,50.001118,8.25872,Cologne,Frankfurt,14.559853088672835,22.63473828791361,22984
724,724,Köln Messe/Deutz Gl.11-12,Montabaur,15,1872.0,3090,315.0,87.9193390691479,50.941566,6.973855,50.444836,7.825333,Cologne,Cologne,14.559853088672835,67.26013360882693,10140
725,725,Köln Messe/Deutz Gl.11-12,Siegburg/Bonn,34,4784.0,7004,309.0,48.27502691278104,50.941566,6.973855,50.79388,7.202485,Cologne,Cologne,14.559853088672835,9.050127471532871,22984
726,726,Köln Messe/Deutz Gl.11-12,Solingen Hbf,45,7178.0,9270,439.0,26.661974171683177,50.941566,6.973855,51.161083,7.004119,Cologne,Duesseldorf,14.559853088672835,21.88615107528071,30420
727,727,Köln/Bonn Flughafen,Düsseldorf Hbf,1,0.0,206,295.0,49.054518666376666,50.879063,7.11958,51.219505,6.794866,Cologne,Duesseldorf,2.191453227125621,8.030333576978997,676
728,728,Köln/Bonn Flughafen,Frankfurt(M) Flughafen Fernbf,4,728.0,824,264.0,159.3141402349333,50.879154,7.119158,50.053165,8.570185,Cologne,Frankfurt,2.2203487162114763,2.2060714000421546,2704
729,729,Köln/Bonn Flughafen,Köln Hbf,3,832.0,618,175.0,31.86341136579514,50.879063,7.11958,50.943333,6.958566,Cologne,Cologne,2.191453227125621,15.557650115243058,2028
730,730,Köln/Bonn Flughafen,Köln Messe/Deutz Gl.11-12,13,832.0,2678,348.0,13.87798484365341,50.879063,7.11958,50.941566,6.973855,Cologne,Cologne,2.191453227125621,14.559853088672835,8788
731,731,Köln/Bonn Flughafen,Mainz Hbf,1,156.0,206,187.0,162.10110728932435,50.879154,7.119158,50.001118,8.25872,Cologne,Frankfurt,2.2203487162114763,22.63473828791361,676
732,732,Köln/Bonn Flughafen,Siegburg/Bonn,26,1664.0,5356,282.0,58.98550503883572,50.879154,7.119158,50.79388,7.202485,Cologne,Cologne,2.2203487162114763,9.050127471532871,17576
733,733,Königs Wusterhausen,Berlin Ostkreuz,4,884.0,824,423.0,27.31260608245007,52.29666,13.63135,52.50304,13.468615,Berlin,Berlin,11.876198457637798,14.173099212651165,2704
734,734,Köthen,Halle(Saale)Hbf,94,13883.0,19364,333.0,35.764364844004426,51.75193,11.989358,51.47751,11.987085,Leipzig,Leipzig,40.31379798569183,18.328514070702045,63544
735,735,Köthen,Magdeburg Hbf,92,11128.0,18952,304.0,51.79510609370292,51.75193,11.989358,52.130512,11.626963,Leipzig,Braunschweig,40.31379798569183,76.12730923908816,62192
736,736,Köthen,Magdeburg-Buckau,5,884.0,1030,293.0,49.68073644250492,51.75193,11.989358,52.109203,11.63004,Leipzig,Braunschweig,40.31379798569183,77.03205668885153,3380
737,737,Lahr(Schwarzw),Freiburg(Breisgau) Hbf,3,260.0,618,249.0,44.623580231298654,48.340435,7.834734,47.99773,7.841511,Karlsruhe/Baden-Baden,Karlsruhe/Baden-Baden,52.07531462946974,88.70381829224624,2028
738,738,Lahr(Schwarzw),Offenburg,2,260.0,412,260.0,18.23625596578401,48.340435,7.834734,48.476475,7.946723,Karlsruhe/Baden-Baden,Karlsruhe/Baden-Baden,52.07531462946974,35.099757324828836,1352
739,739,Landstuhl,Kaiserslautern Hbf,1,364.0,206,341.0,15.402268907004428,49.416283,7.56624,49.435856,7.768559,Saarbruecken,Saarbruecken,40.073654880309455,53.858740741771676,676
740,740,Langenhagen Mitte,Celle,1,260.0,206,245.0,31.053826709870364,52.440155,9.725539,52.620457,10.062468,Hannover,Hannover,3.6054273589801062,31.14564232503025,676
741,741,Langenhagen Mitte,Hannover Hbf,2,260.0,412,159.0,9.993733161840389,52.440178,9.725413,52.377087,9.741169,Hannover,Hannover,3.597238575477306,10.097578196505216,1352
742,742,Leer(Ostfriesl),Augustfehn,49,8892.0,10094,333.0,23.11485665504409,53.231438,7.46537,53.220844,7.75963,Bremen,Bremen,90.75937099846033,71.393613230978,33124
743,743,Leer(Ostfriesl),Emden Hbf,66,11803.0,13596,304.0,27.1030086501672,53.231438,7.46537,53.369396,7.195112,Bremen,Bremen,90.75937099846033,112.20668033679416,44616
744,744,Leer(Ostfriesl),Papenburg(Ems),17,3796.0,3502,200.0,17.014321778561698,53.23138,7.465076,53.089706,7.386708,Bremen,Bremen,90.7771408147385,93.95646916517242,11492
745,745,Leipzig Hbf,Berlin Südkreuz,3,775.0,618,244.0,164.01532506838387,51.34547,12.382064,52.475407,13.365754,Leipzig,Berlin,13.37769855424209,15.046168888349468,2028
746,746,Leipzig Hbf,Bitterfeld,23,2027.0,4738,372.0,34.29419978906009,51.34547,12.382064,51.62286,12.31685,Leipzig,Leipzig,13.37769855424209,22.830672912466124,15548
747,747,Leipzig Hbf,Dresden-Neustadt,4,104.0,824,663.0,115.60181500605675,51.34547,12.382064,51.066097,13.740235,Leipzig,Dresden,13.37769855424209,7.657456843232695,2704
748,748,Leipzig Hbf,Elsterwerda,2,52.0,412,358.0,89.32918413116055,51.34547,12.382064,51.46012,13.51666,Leipzig,Dresden,13.37769855424209,40.39136775036334,1352
749,749,Leipzig Hbf,Halle(Saale)Hbf,46,6135.0,9476,304.0,34.14525858525084,51.34547,12.382064,51.47751,11.987085,Leipzig,Leipzig,13.37769855424209,18.328514070702045,31096
750,750,Leipzig Hbf,Hauptbahnhof,119,15287.0,24514,657.0,117.09015509939265,51.34547,12.382064,50.97211,11.037261,Leipzig,Erfurt,13.37769855424209,5.6252208209058105,80444
751,751,Leipzig Hbf,Leipzig/Halle Flughafen,61,6968.0,12566,304.0,18.94428023125955,51.34547,12.382064,51.42334,12.223426,Leipzig,Leipzig,13.37769855424209,0.9037278173344462,41236
752,752,Leipzig Hbf,Lutherstadt Wittenberg Hbf,50,7020.0,10300,261.0,72.46647226290094,51.34547,12.382064,51.86781,12.662285,Leipzig,Leipzig,13.37769855424209,57.519585048651564,33800
753,753,Leipzig Hbf,Naumburg(Saale)Hbf,6,624.0,1236,290.0,54.72317624057924,51.34547,12.382064,51.16307,11.796984,Leipzig,Leipzig,13.37769855424209,42.20684062615441,4056
754,754,Leipzig Hbf,Riesa,79,11648.0,16274,388.0,66.3693165510634,51.34547,12.382064,51.309734,13.288329,Leipzig,Dresden,13.37769855424209,38.81665037626329,53404
755,755,Leipzig Hbf,Weißenfels,7,2132.0,1442,384.0,41.0245784928533,51.34547,12.382064,51.204617,11.970926,Leipzig,Leipzig,13.37769855424209,30.621621348504018,4732
756,756,Leipzig/Halle Flughafen,Halle(Saale)Hbf,61,6968.0,12566,304.0,17.922641497313066,51.42334,12.223426,51.47751,11.987085,Leipzig,Leipzig,0.9037278173344462,18.328514070702045,41236
757,757,Leipzig/Halle Flughafen,Leipzig Hbf,55,7176.0,11330,149.0,18.944280231259555,51.42334,12.223426,51.34547,12.382064,Leipzig,Leipzig,0.9037278173344462,13.37769855424209,37180
758,758,Lennestadt-Altenhundem,Kreuztal,11,1872.0,2266,192.0,22.48394900112889,51.103645,8.071282,50.955246,7.992805,Dortmund,Cologne,56.14832811903238,60.60748416158811,7436
759,759,Lennestadt-Altenhundem,Lennestadt-Grevenbrück,14,2236.0,2884,99.0,7.146902425719443,51.103645,8.071282,51.141613,8.018227,Dortmund,Dortmund,56.14832811903238,50.56651585365837,9464
760,760,Lennestadt-Grevenbrück,Finnentrop,14,2236.0,2884,99.0,5.378917563027875,51.141613,8.018227,51.1729,7.96467,Dortmund,Dortmund,50.56651585365837,45.602884762544434,9464
761,761,Lennestadt-Grevenbrück,Lennestadt-Altenhundem,11,1872.0,2266,192.0,7.146902425719447,51.14155,8.018138,51.103645,8.071282,Dortmund,Dortmund,50.568864980262944,56.14832811903238,7436
762,762,Letmathe,Altena(Westf),11,1872.0,2266,192.0,8.713357745218836,51.362705,7.618091,51.301956,7.668576,Dortmund,Dortmund,17.315666146712132,24.38656368709184,7436
763,763,Letmathe,Witten Hbf,14,2236.0,2884,99.0,30.243295577395685,51.362785,7.61801,51.435436,7.32948,Dortmund,Dortmund,17.306636702530795,21.700569751751388,9464
764,764,Lichtenfels Bahnhof,Bamberg,14,2963.0,2884,384.0,31.9887495036738,50.14574,11.05995,49.900597,10.899735,Nuernberg,Nuernberg,71.97933767653447,46.51466452626568,9464
765,765,Lichtenfels Bahnhof,Kronach,8,1820.0,1648,402.0,23.54026447893389,50.146103,11.06039,50.239956,11.320291,Nuernberg,Nuernberg,72.01914233963902,84.26634044300813,5408
766,766,Lichtenfels Bahnhof,Saalfeld(Saale),6,675.0,1236,426.0,87.6588250596425,50.146103,11.06039,50.650272,11.374583,Nuernberg,Erfurt,72.01914233963902,46.96140578083617,4056
767,767,Limburg Süd,Frankfurt(M) Flughafen Fernbf,58,6656.0,11948,282.0,59.17575701020893,50.382423,8.09593,50.053165,8.570185,Frankfurt,Frankfurt,51.533911905001666,2.2060714000421546,39208
768,768,Limburg Süd,Frankfurt(M) Flughafen Regionalbf,1,0.0,206,128.0,61.20523351793474,50.382423,8.09593,50.05122,8.571251,Frankfurt,Frankfurt,51.533911905001666,1.990191624017044,676
769,769,Limburg Süd,Montabaur,59,7696.0,12154,348.0,21.988538377292592,50.3819,8.095546,50.444836,7.825333,Frankfurt,Cologne,51.50825470315171,67.26013360882693,39884
770,770,Limburg Süd,Wiesbaden Hbf,4,936.0,824,111.0,55.32133987831193,50.382423,8.09593,50.06972,8.243677,Frankfurt,Frankfurt,51.533911905001666,23.758040068764707,2704
771,771,Lindau-Reutin,Friedrichshafen Stadt,2,520.0,412,439.0,24.41480086390277,47.552383,9.703292,47.653084,9.473498,Friedrichshafen,Friedrichshafen,19.564032433429947,3.4992280007272676,1352
772,772,Lindau-Reutin,"Memmingen, Bahnhof ZOB",22,3380.0,4532,109.0,84.55731098075753,47.552383,9.703292,47.985085,10.186419,Friedrichshafen,Memmingen,19.564032433429947,3.983665566659724,14872
773,773,Lingen(Ems),Meppen,14,3328.0,2884,213.0,21.347946152281363,52.519867,7.321731,52.696022,7.298015,Munster,Munster,49.50357562491669,67.78964806755349,9464
774,774,Lingen(Ems),Rheine,17,3796.0,3502,200.0,31.008143784954665,52.519867,7.321731,52.27575,7.434754,Munster,Munster,49.50357562491669,23.215222437789443,11492
775,775,Linz(Rhein),Bonn-Beuel,1,104.0,206,287.0,23.07229342197268,50.569336,7.276032,50.737896,7.12815,Cologne,Cologne,34.30714902428738,14.276627528540136,676
776,776,Lippstadt,Paderborn Hbf,9,1820.0,1854,336.0,31.701739668320133,51.670666,8.348161,51.712894,8.740338,Paderborn,Paderborn,19.600795276667267,13.944640554203067,6084
777,777,Lippstadt,Soest,7,780.0,1442,269.0,20.76851137166645,51.67074,8.349113,51.5783,8.105409,Paderborn,Dortmund,19.541034275429485,34.8548880402602,4732
778,778,Ludwigsburg,Pforzheim Hbf,1,260.0,206,330.0,47.27269471043972,48.892147,9.185409,48.89421,8.702699,Stuttgart,Stuttgart,22.650859524979385,44.40578100829925,676
779,779,Ludwigshafen(Rh)Hbf,Mannheim Hbf,1,364.0,206,341.0,3.312076150830516,49.47522,8.432333,49.47901,8.469757,Mannheim,Mannheim,5.935772941756954,3.2858727989776653,676
780,780,Ludwigslust,Berlin-Spandau,10,1612.0,2060,357.0,160.34532722095778,53.334885,11.49398,52.534542,13.197124,Luebeck,Berlin,73.32680823035828,28.01642605986845,6760
781,781,Ludwigslust,Büchen,22,2808.0,4532,377.0,68.44476572386658,53.334885,11.49398,53.474976,10.623292,Luebeck,Luebeck,73.32680823035828,37.31877487408249,14872
782,782,Ludwigslust,Hamburg Hbf,16,2184.0,3296,126.0,114.89750299198056,53.334885,11.49398,53.55252,10.007353,Luebeck,Hamburg,73.32680823035828,8.760021822370117,10816
783,783,Ludwigslust,Hamburg-Bergedorf,1,0.0,206,107.0,99.05118316068778,53.334885,11.49398,53.48963,10.205985,Luebeck,Hamburg,73.32680823035828,21.299796094816962,676
784,784,Ludwigslust,Schwerin Hbf,6,1040.0,1236,235.0,36.73488316135623,53.335045,11.494205,53.63563,11.407544,Luebeck,Luebeck,73.32446127917514,49.21229930833745,4056
785,785,Ludwigslust,Wittenberge,47,6078.0,9682,258.0,44.04380126013885,53.334885,11.49398,53.003883,11.762578,Luebeck,Laage,73.32680823035828,107.36889149790889,31772
786,786,Ludwigsstadt Bahnhof,Kronach,7,2132.0,1442,384.0,32.72813453025601,50.48694,11.383083,50.239956,11.320165,Erfurt,Nuernberg,62.4997769813764,84.26446912158059,4732
787,787,Ludwigsstadt Bahnhof,Saalfeld(Saale),8,1820.0,1648,402.0,32.00071843861862,50.48694,11.383083,50.650272,11.374583,Erfurt,Erfurt,62.4997769813764,46.96140578083617,5408
788,788,Lutherstadt Wittenberg Hbf,Berlin Südkreuz,60,8267.0,12360,426.0,92.48562660408696,51.86781,12.662285,52.475407,13.365754,Leipzig,Berlin,57.519585048651564,15.046168888349468,40560
789,789,Lutherstadt Wittenberg Hbf,Bitterfeld,14,1400.0,2884,657.0,38.17879028425792,51.86781,12.662285,51.62286,12.31685,Leipzig,Leipzig,57.519585048651564,22.830672912466124,9464
790,790,Lutherstadt Wittenberg Hbf,Leipzig Hbf,88,10139.0,18128,290.0,72.46647226290095,51.86781,12.662285,51.34547,12.382064,Leipzig,Leipzig,57.519585048651564,13.37769855424209,59488
791,791,Lübben(Spreewald),Königs Wusterhausen,4,884.0,824,423.0,46.97336466312505,51.939842,13.877132,52.29666,13.63135,Berlin,Berlin,54.65946349252178,11.876198457637798,2704
792,792,Lübben(Spreewald),Lübbenau(Spreewald),4,988.0,824,378.0,11.583505992326351,51.93978,13.877006,51.862026,13.961095,Berlin,Berlin,54.66182503136291,64.99366284539009,2704
793,793,Lübbenau(Spreewald),Cottbus Hbf,4,988.0,824,378.0,29.86640686292216,51.862026,13.961095,51.751488,14.323561,Berlin,Dresden,64.99366284539009,78.9573720220795,2704
794,794,Lübbenau(Spreewald),Lübben(Spreewald),4,884.0,824,423.0,11.583505992326351,51.862095,13.961176,51.939842,13.877132,Berlin,Berlin,64.98940888523286,54.65946349252178,2704
795,795,Lübeck Hbf,Hamburg Hbf,9,832.0,1854,358.0,62.40924341478718,53.86726,10.668868,53.55271,10.007025,Luebeck,Hamburg,7.640884822281428,8.735977122900149,6084
796,796,Lüneburg,Bad Bevensen,5,780.0,1030,159.0,22.30626642352568,53.249535,10.419739,53.07822,10.574081,Hamburg,Hamburg,51.17622879674875,72.78910496341105,3380
797,797,Lüneburg,Celle,1,52.0,206,409.0,87.05710192134057,53.249535,10.419739,52.620457,10.062468,Hamburg,Hannover,51.17622879674875,31.14564232503025,676
798,798,Lüneburg,Hamburg-Harburg,100,9836.0,20600,354.0,38.07625214511797,53.249535,10.419739,53.45627,9.992209,Hamburg,Hamburg,51.17622879674875,19.382029194094915,67600
799,799,Lüneburg,Hannover Hbf,20,3381.0,4120,338.0,128.1033453479826,53.249535,10.419739,52.376934,9.740981,Hamburg,Hannover,51.17622879674875,10.108525873757078,13520
800,800,Lüneburg,Uelzen,71,7072.0,14626,424.0,35.095128744613305,53.249535,10.419739,52.969658,10.553415,Hamburg,Braunschweig,51.17622879674875,72.38301964413512,47996
801,801,Magdeburg Hbf,Brandenburg Hbf,30,2967.0,6180,349.0,81.63719237160787,52.130512,11.626963,52.40021,12.565134,Braunschweig,Berlin,76.12730923908816,65.21523936087513,20280
802,802,Magdeburg Hbf,Braunschweig Hbf,57,4472.0,11742,372.0,83.42178014369928,52.130512,11.626963,52.25227,10.54085,Braunschweig,Braunschweig,76.12730923908816,7.519732211849685,38532
803,803,Magdeburg Hbf,Dessau Hbf,11,1144.0,2266,388.0,61.1733336477214,52.130512,11.626963,51.839867,12.234945,Braunschweig,Leipzig,76.12730923908816,46.281964674135736,7436
804,804,Magdeburg Hbf,Helmstedt,54,7539.0,11124,304.0,47.92876299540164,52.130512,11.626963,52.22185,11.010084,Braunschweig,Braunschweig,76.12730923908816,32.828951559091365,36504
805,805,Magdeburg Hbf,Köthen,94,13883.0,19364,333.0,51.79510609370293,52.130512,11.626963,51.75193,11.989358,Braunschweig,Leipzig,76.12730923908816,40.31379798569183,63544
