,stop_name,next_stop_name,Unnamed: 0,trip_id,stop_id,stop_sequence,route_short_name,next_stop_id,totalTripTime,osm_distance,OriginLat,OriginLon,DestLat,DestLon
734,Köthen,Halle(Saale)Hbf,20688,4360,16120,20,IC 56,199582.0,333.0,35.764364844004426,51.75193,11.989358,51.47751,11.987085
735,Köthen,Magdeburg Hbf,20537,3827,16120,2,IC 56,105607.0,304.0,51.79510609370292,51.75193,11.989358,52.130512,11.626963
736,Köthen,Magdeburg-Buckau,20343,227346,16120,2,IC 56,71107.0,293.0,49.68073644250492,51.75193,11.989358,52.109203,11.63004
737,Lahr(Schwarzw),Freiburg(Breisgau) Hbf,17827,225811,527527,10,ICE 60,555488.0,249.0,44.623580231298654,48.340435,7.834734,47.99773,7.841511
738,Lahr(Schwarzw),Offenburg,17855,296730,527527,5,ICE 60,265599.0,260.0,18.23625596578401,48.340435,7.834734,48.476475,7.946723
739,Landstuhl,Kaiserslautern Hbf,12516,531443,534284,2,EC 62,325339.0,341.0,15.402268907004428,49.416283,7.56624,49.435856,7.768559
740,Langenhagen Mitte,Celle,37141,161990,373850,1,ICE 26,665982.0,245.0,31.053826709870364,52.440155,9.725539,52.620457,10.062468
741,Langenhagen Mitte,Hannover Hbf,38175,236847,664207,8,ICE 24,317297.0,159.0,9.993733161840389,52.440178,9.725413,52.377087,9.741169
742,Leer(Ostfriesl),Augustfehn,20673,4360,133077,5,IC 56,158352.0,333.0,23.11485665504409,53.231438,7.46537,53.220844,7.75963
743,Leer(Ostfriesl),Emden Hbf,20552,3827,133077,17,IC 56,511270.0,304.0,27.1030086501672,53.231438,7.46537,53.369396,7.195112
744,Leer(Ostfriesl),Papenburg(Ems),27978,123814,30571,1,IC 35,150249.0,200.0,17.014321778561698,53.23138,7.465076,53.089706,7.386708
745,Leipzig Hbf,Berlin Südkreuz,42937,316797,233006,3,ICE 29,622546.0,244.0,164.01532506838387,51.34547,12.382064,52.475407,13.365754
746,Leipzig Hbf,Bitterfeld,20743,4822,233006,3,IC 56,304607.0,372.0,34.29419978906009,51.34547,12.382064,51.62286,12.31685
747,Leipzig Hbf,Dresden-Neustadt,44002,228385,233006,22,ICE 55,651231.0,663.0,115.60181500605675,51.34547,12.382064,51.066097,13.740235
748,Leipzig Hbf,Elsterwerda,25148,887031,233006,9,ICE 50,479164.0,358.0,89.32918413116055,51.34547,12.382064,51.46012,13.51666
749,Leipzig Hbf,Halle(Saale)Hbf,20535,3827,233006,0,IC 56,199582.0,304.0,34.14525858525084,51.34547,12.382064,51.47751,11.987085
750,Leipzig Hbf,Hauptbahnhof,23661,52301,233006,8,ICE 11,356159.0,657.0,117.09015509939265,51.34547,12.382064,50.97211,11.037261
751,Leipzig Hbf,Leipzig/Halle Flughafen,20418,29637,233006,0,IC 56,22365.0,304.0,18.94428023125955,51.34547,12.382064,51.42334,12.223426
752,Leipzig Hbf,Lutherstadt Wittenberg Hbf,34002,23124,233006,4,ICE 28,481287.0,261.0,72.46647226290094,51.34547,12.382064,51.86781,12.662285
753,Leipzig Hbf,Naumburg(Saale)Hbf,34176,43883,233006,7,ICE 28,589735.0,290.0,54.72317624057924,51.34547,12.382064,51.16307,11.796984
754,Leipzig Hbf,Riesa,30353,43799,233006,11,IC 55,424085.0,388.0,66.3693165510634,51.34547,12.382064,51.309734,13.288329
755,Leipzig Hbf,Weißenfels,22806,96675,233006,0,IC 61,560204.0,384.0,41.0245784928533,51.34547,12.382064,51.204617,11.970926
756,Leipzig/Halle Flughafen,Halle(Saale)Hbf,20419,29637,22365,1,IC 56,199582.0,304.0,17.922641497313066,51.42334,12.223426,51.47751,11.987085
757,Leipzig/Halle Flughafen,Leipzig Hbf,31222,79094,22365,3,IC 55,233006.0,149.0,18.944280231259555,51.42334,12.223426,51.34547,12.382064
758,Lennestadt-Altenhundem,Kreuztal,2459,24344,163368,8,IC 34,512495.0,192.0,22.48394900112889,51.103645,8.071282,50.955246,7.992805
759,Lennestadt-Altenhundem,Lennestadt-Grevenbrück,2359,142446,163368,3,IC 34,300069.0,99.0,7.146902425719443,51.103645,8.071282,51.141613,8.018227
760,Lennestadt-Grevenbrück,Finnentrop,2360,142446,300069,4,IC 34,586194.0,99.0,5.378917563027875,51.141613,8.018227,51.1729,7.96467
761,Lennestadt-Grevenbrück,Lennestadt-Altenhundem,2458,24344,186833,7,IC 34,163368.0,192.0,7.146902425719447,51.14155,8.018138,51.103645,8.071282
762,Letmathe,Altena(Westf),2453,24344,651656,2,IC 34,234575.0,192.0,8.713357745218836,51.362705,7.618091,51.301956,7.668576
763,Letmathe,Witten Hbf,2365,142446,70107,9,IC 34,344180.0,99.0,30.243295577395685,51.362785,7.61801,51.435436,7.32948
764,Lichtenfels Bahnhof,Bamberg,22815,96675,325507,9,IC 61,590855.0,384.0,31.9887495036738,50.14574,11.05995,49.900597,10.899735
765,Lichtenfels Bahnhof,Kronach,22610,329890,397048,13,IC 61,622530.0,402.0,23.54026447893389,50.146103,11.06039,50.239956,11.320291
766,Lichtenfels Bahnhof,Saalfeld(Saale),38920,11735,397048,8,IC 17,178004.0,426.0,87.6588250596425,50.146103,11.06039,50.650272,11.374583
767,Limburg Süd,Frankfurt(M) Flughafen Fernbf,16185,21243,245149,9,ICE 41,298350.0,282.0,59.17575701020893,50.382423,8.09593,50.053165,8.570185
768,Limburg Süd,Frankfurt(M) Flughafen Regionalbf,15604,1236138,245149,5,ICE 41,564264.0,128.0,61.20523351793474,50.382423,8.09593,50.05122,8.571251
769,Limburg Süd,Montabaur,15728,13061,537594,6,ICE 41,646191.0,348.0,21.988538377292592,50.3819,8.095546,50.444836,7.825333
770,Limburg Süd,Wiesbaden Hbf,40336,325335,245149,3,ICE 45,385143.0,111.0,55.32133987831193,50.382423,8.09593,50.06972,8.243677
771,Lindau-Reutin,Friedrichshafen Stadt,24332,486486,109926,0,ICE 32,538875.0,439.0,24.41480086390277,47.552383,9.703292,47.653084,9.473498
772,Lindau-Reutin,"Memmingen, Bahnhof ZOB",27693,11194,109926,0,ECE 88,652729.0,109.0,84.55731098075753,47.552383,9.703292,47.985085,10.186419
773,Lingen(Ems),Meppen,28097,287828,350376,9,IC 35,55424.0,213.0,21.347946152281363,52.519867,7.321731,52.696022,7.298015
774,Lingen(Ems),Rheine,27981,123814,350376,4,IC 35,230266.0,200.0,31.008143784954665,52.519867,7.321731,52.27575,7.434754
775,Linz(Rhein),Bonn-Beuel,31125,76919,87045,5,IC 55,536100.0,287.0,23.07229342197268,50.569336,7.276032,50.737896,7.12815
776,Lippstadt,Paderborn Hbf,18914,200842,669582,9,IC 51,279627.0,336.0,31.701739668320133,51.670666,8.348161,51.712894,8.740338
777,Lippstadt,Soest,17390,79975,627780,6,ICE 41,237361.0,269.0,20.76851137166645,51.67074,8.349113,51.5783,8.105409
778,Ludwigsburg,Pforzheim Hbf,2312,1353086,214781,1,IC 34,437143.0,330.0,47.27269471043972,48.892147,9.185409,48.89421,8.702699
779,Ludwigshafen(Rh)Hbf,Mannheim Hbf,12519,531443,365296,5,EC 62,555655.0,341.0,3.312076150830516,49.47522,8.432333,49.47901,8.469757
780,Ludwigslust,Berlin-Spandau,42896,257807,281299,2,ICE 29,402735.0,357.0,160.34532722095778,53.334885,11.49398,52.534542,13.197124
781,Ludwigslust,Büchen,18404,29414,281299,8,ICE 15,91359.0,377.0,68.44476572386658,53.334885,11.49398,53.474976,10.623292
782,Ludwigslust,Hamburg Hbf,22081,49684,281299,4,ICE 18,500722.0,126.0,114.89750299198056,53.334885,11.49398,53.55252,10.007353
783,Ludwigslust,Hamburg-Bergedorf,22291,809407,281299,4,ICE 18,515323.0,107.0,99.05118316068778,53.334885,11.49398,53.48963,10.205985
784,Ludwigslust,Schwerin Hbf,28414,19898,417445,6,IC 57,517674.0,235.0,36.73488316135623,53.335045,11.494205,53.63563,11.407544
785,Ludwigslust,Wittenberge,43431,58224,281299,3,EC 27,117246.0,258.0,44.04380126013885,53.334885,11.49398,53.003883,11.762578
786,Ludwigsstadt Bahnhof,Kronach,22813,96675,293627,7,IC 61,340981.0,384.0,32.72813453025601,50.48694,11.383083,50.239956,11.320165
787,Ludwigsstadt Bahnhof,Saalfeld(Saale),22612,329890,293627,15,IC 61,178004.0,402.0,32.00071843861862,50.48694,11.383083,50.650272,11.374583
788,Lutherstadt Wittenberg Hbf,Berlin Südkreuz,38928,11735,481287,16,IC 17,622546.0,426.0,92.48562660408696,51.86781,12.662285,52.475407,13.365754
789,Lutherstadt Wittenberg Hbf,Bitterfeld,23659,52301,481287,6,ICE 11,304607.0,657.0,38.17879028425792,51.86781,12.662285,51.62286,12.31685
790,Lutherstadt Wittenberg Hbf,Leipzig Hbf,34175,43883,481287,6,ICE 28,233006.0,290.0,72.46647226290095,51.86781,12.662285,51.34547,12.382064
791,Lübben(Spreewald),Königs Wusterhausen,21195,842357,240342,2,IC 56,650399.0,423.0,46.97336466312505,51.939842,13.877132,52.29666,13.63135
792,Lübben(Spreewald),Lübbenau(Spreewald),21343,96875,133904,24,IC 56,214131.0,378.0,11.583505992326351,51.93978,13.877006,51.862026,13.961095
793,Lübbenau(Spreewald),Cottbus Hbf,21344,96875,214131,25,IC 56,525525.0,378.0,29.86640686292216,51.862026,13.961095,51.751488,14.323561
794,Lübbenau(Spreewald),Lübben(Spreewald),21194,842357,36350,1,IC 56,240342.0,423.0,11.583505992326351,51.862095,13.961176,51.939842,13.877132
795,Lübeck Hbf,Hamburg Hbf,14707,7165,573565,0,ICE 25,209783.0,358.0,62.40924341478718,53.86726,10.668868,53.55271,10.007025
796,Lüneburg,Bad Bevensen,38171,236847,618982,4,ICE 24,89309.0,159.0,22.30626642352568,53.249535,10.419739,53.07822,10.574081
797,Lüneburg,Celle,21416,220176,618982,4,ICE 89,665982.0,409.0,87.05710192134057,53.249535,10.419739,52.620457,10.062468
798,Lüneburg,Hamburg-Harburg,14564,630,618982,10,ICE 25,23166.0,354.0,38.07625214511797,53.249535,10.419739,53.45627,9.992209
799,Lüneburg,Hannover Hbf,35833,64766,618982,3,ICE 20,589302.0,338.0,128.1033453479826,53.249535,10.419739,52.376934,9.740981
800,Lüneburg,Uelzen,24171,9451,618982,4,ICE 11,285305.0,424.0,35.095128744613305,53.249535,10.419739,52.969658,10.553415
801,Magdeburg Hbf,Brandenburg Hbf,19794,12722,105607,18,IC 56,298413.0,349.0,81.63719237160787,52.130512,11.626963,52.40021,12.565134
802,Magdeburg Hbf,Braunschweig Hbf,20746,4822,105607,6,IC 56,331031.0,372.0,83.42178014369928,52.130512,11.626963,52.25227,10.54085
803,Magdeburg Hbf,Dessau Hbf,30350,43799,105607,8,IC 55,210810.0,388.0,61.1733336477214,52.130512,11.626963,51.839867,12.234945
804,Magdeburg Hbf,Helmstedt,20538,3827,105607,3,IC 56,355869.0,304.0,47.92876299540164,52.130512,11.626963,52.22185,11.010084
805,Magdeburg Hbf,Köthen,20687,4360,105607,19,IC 56,16120.0,333.0,51.79510609370293,52.130512,11.626963,51.75193,11.989358
806,Magdeburg Hbf,Stendal Hbf,28411,19898,105607,3,IC 57,627546.0,235.0,59.30429453372679,52.130512,11.626963,52.594723,11.854412
807,Magdeburg-Buckau,Magdeburg Hbf,20344,227346,71107,3,IC 56,105607.0,293.0,2.115986057381076,52.109203,11.63004,52.130512,11.626963
808,Mainz Hbf,Bingen(Rhein) Hbf,1192,656102,149884,2,ICE 39,303765.0,422.0,31.55980431728288,50.001118,8.25872,49.969147,7.882717
809,Mainz Hbf,Bonn-Beuel,31455,89627,149884,3,IC 55,536100.0,297.0,151.58158299892068,50.001118,8.25872,50.737896,7.12815
810,Mainz Hbf,Boppard Hbf,30137,334767,149884,2,IC 55,117790.0,511.0,72.0278284201069,50.001118,8.25872,50.231415,7.586102
811,Mainz Hbf,Düsseldorf Hbf,1051,577220,149884,9,ICE 39,657998.0,638.0,205.3001115612472,50.001118,8.25872,51.219505,6.794866
812,Mainz Hbf,Frankfurt(M) Flughafen Fernbf,32904,3972,149884,5,ICE 91,298350.0,459.0,25.73021819727481,50.001118,8.25872,50.053165,8.570185
813,Mainz Hbf,Frankfurt(M) Flughafen Regionalbf,1294,703383,149884,10,ICE 39,564264.0,497.0,27.952441319377574,50.001118,8.25872,50.05122,8.571251
814,Mainz Hbf,Frankfurt(Main)Hbf,30220,376298,149884,22,IC 55,573389.0,598.0,36.95032924966289,50.001118,8.25872,50.10577,8.663461
815,Mainz Hbf,Koblenz Hbf,32863,37809,149884,7,ICE 91,333033.0,499.0,91.7266101210541,50.001118,8.25872,50.35093,7.588345
816,Mainz Hbf,Köln Hbf,6187,1217832,149884,6,ICE 42,440409.0,436.0,171.64422881193616,50.001118,8.25872,50.9433,6.958485
817,Mainz Hbf,Köln Messe/Deutz Gl.11-12,32682,166445,149884,7,ICE 91,427014.0,460.0,170.12179006734556,50.001118,8.25872,50.9416,6.973954
818,Mainz Hbf,Mannheim Hbf,41114,23495,149884,7,EC 43,24994.0,351.0,69.96758401676654,50.001118,8.25872,49.478836,8.469559
819,Mainz Hbf,Neuwied,32697,169902,149884,8,ICE 91,208115.0,459.0,106.14461833229736,50.001118,8.25872,50.431465,7.473132
820,Mainz Hbf,Solingen Hbf,1812,98883,149884,7,ICE 39,117724.0,420.0,193.12716962346173,50.001118,8.25872,51.161083,7.004119
821,Mainz Hbf,Wiesbaden Hbf,24330,48134,149884,4,ICE 32,385143.0,117.0,9.518458815081104,50.001118,8.25872,50.06972,8.243677
822,Mainz Hbf,Worms Hbf,24312,310626,149884,10,ICE 32,293298.0,476.0,45.762854609080414,50.001118,8.25872,49.63501,8.356596
823,Mainz-Kastel,Koblenz Hbf,31123,76919,312226,3,IC 55,333033.0,287.0,94.43329400905746,50.007225,8.282518,50.35093,7.588345
824,Mainz-Kastel,Mannheim Hbf,30390,43999,589102,13,IC 55,24994.0,449.0,72.20697722919853,50.00722,8.282239,49.478836,8.469559
825,Mainz-Kastel,Wiesbaden Hbf,24358,654499,589102,4,ICE 32,385143.0,145.0,7.478070148038449,50.00722,8.282239,50.06972,8.243677
826,Mannheim Hbf,Bensheim,18354,227524,555655,4,ICE 15,157839.0,567.0,37.8587042687803,49.47901,8.469757,49.68174,8.616901
827,Mannheim Hbf,Darmstadt Hbf,36455,137410,254101,4,ICE 16,504087.0,375.0,60.55116967529509,49.479076,8.46982,49.87304,8.629164
828,Mannheim Hbf,Esslingen(Neckar),36483,146089,555655,9,ICE 16,143801.0,355.0,114.65782819770423,49.47901,8.469757,48.738544,9.300522
829,Mannheim Hbf,Frankfurt(M) Flughafen Fernbf,7076,28736,140917,5,ICE 42,298350.0,488.0,71.73727741617144,49.479134,8.4699,50.053165,8.570185
830,Mannheim Hbf,Frankfurt(Main)Hbf,35905,7405,140917,5,ICE 20,463665.0,365.0,77.90913351510547,49.479134,8.4699,50.1062,8.663011
831,Mannheim Hbf,Frankfurt(Main)Süd,26468,327652,140917,0,ICE 43,305162.0,353.0,77.43325419065651,49.479134,8.4699,50.099003,8.686179
832,Mannheim Hbf,Heidelberg Hbf,6272,12442,24994,17,ICE 42,468518.0,627.0,16.98183137280458,49.478836,8.469559,49.403625,8.674905
833,Mannheim Hbf,Kaiserslautern Hbf,28584,263675,486826,1,ICE 82,422842.0,126.0,63.77247802971891,49.47923,8.470026,49.435905,7.768532
834,Mannheim Hbf,Karlsruhe Hbf,3689,2771,555655,11,ICE 12,279825.0,488.0,60.45973999858642,49.47901,8.469757,48.993732,8.401071
835,Mannheim Hbf,Koblenz Hbf,43934,1387054,486826,3,ICE 55,333033.0,382.0,148.97784809210972,49.47923,8.470026,50.35093,7.588345
836,Mannheim Hbf,Köln Hbf,25505,1213018,140917,6,ICE 43,440409.0,600.0,236.4004546523549,49.479134,8.4699,50.9433,6.958485
837,Mannheim Hbf,Mainz Hbf,24329,48134,452421,3,ICE 32,149884.0,117.0,69.96758401676655,49.47928,8.47008,50.001118,8.25872
838,Mannheim Hbf,Mainz-Kastel,31122,76919,486826,2,IC 55,312226.0,287.0,72.20697722919853,49.47923,8.470026,50.007225,8.282518
839,Mannheim Hbf,Neustadt(Weinstr)Hbf,12439,123321,486826,11,EC 62,617039.0,350.0,30.23050499318209,49.47923,8.470026,49.349648,8.141584
840,Mannheim Hbf,Stuttgart Hbf,12134,5903,555655,8,ICE 47,304723.0,309.0,106.81560202340928,49.47901,8.469757,48.784748,9.183217
841,Mannheim Hbf,Vaihingen(Enz),24314,310626,254101,12,ICE 32,85699.0,476.0,78.61520763511638,49.479076,8.46982,48.948555,8.956527
842,Mannheim Hbf,Wiesbaden Hbf,24379,732467,24994,3,ICE 32,385143.0,149.0,79.4856400086628,49.478836,8.469559,50.06972,8.243677
843,Mannheim Hbf,Worms Hbf,24289,298608,486826,12,ICE 32,487166.0,464.0,24.16212711919455,49.47923,8.470026,49.634727,8.356596
844,Marburg(Lahn),Gießen,36900,12659,652324,5,ICE 26,149948.0,181.0,30.448741808700085,50.81922,8.775031,50.579884,8.663799
845,Marburg(Lahn),Treysa,32192,9459,372673,3,IC 26,605081.0,262.0,41.81164760952905,50.819256,8.77516,50.91066,9.185673
846,Marienhafe,Emden Hbf,20671,4360,151884,3,IC 56,511270.0,333.0,19.332038171024656,53.51933,7.274294,53.369396,7.195112
847,Marienhafe,Norden,20443,305137,80517,6,IC 56,354055.0,86.0,9.043371655393468,53.51922,7.27422,53.587917,7.21929
848,"Memmingen, Bahnhof ZOB",Buchloe,27694,11194,652729,1,ECE 88,172039.0,109.0,46.143901482397865,47.985085,10.186419,48.03355,10.716389
849,"Memmingen, Bahnhof ZOB",Lindau-Reutin,27703,11392,393153,2,ECE 88,109926.0,118.0,84.55731098075753,47.984997,10.186392,47.552383,9.703292
850,Meppen,Lingen(Ems),27980,123814,55424,3,IC 35,350376.0,200.0,21.347946152281366,52.696022,7.298015,52.519867,7.321731
851,Meppen,Papenburg(Ems),28098,287828,55424,10,IC 35,150249.0,213.0,45.92997234460875,52.696022,7.298015,53.089706,7.386708
852,Metzingen(Württ),Nürtingen,31422,87336,244056,2,IC 55,394758.0,429.0,13.810257913209227,48.54001,9.290044,48.628147,9.342748
853,Metzingen(Württ),Reutlingen Hbf,30397,43999,334691,20,IC 55,550001.0,449.0,8.428653322316315,48.539318,9.290089,48.496216,9.20934
854,Minden(Westf),Bad Oeynhausen,30285,41213,240061,1,IC 55,397775.0,407.0,14.420084936882107,52.29061,8.934859,52.205322,8.795944
855,Minden(Westf),Bielefeld Hbf,10325,45076,240061,5,ICE 10,597977.0,256.0,44.83269340527209,52.29061,8.934859,52.02962,8.532917
856,Minden(Westf),Hannover Hbf,30346,43799,503183,4,IC 55,255162.0,388.0,63.96709656883533,52.290154,8.934859,52.37726,9.74143
857,Minden(Westf),Herford,9712,23485,240061,5,ICE 10,513363.0,298.0,31.164982229272944,52.29061,8.934859,52.119453,8.663415
858,Minden(Westf),Osnabrück Hbf,26717,492160,240061,5,ICE 43,487683.0,307.0,68.60141296357196,52.29061,8.934859,52.272747,8.061333
859,Mittenwald,Garmisch-Partenkirchen,38354,877333,301075,2,ICE 24,17880.0,485.0,19.470039259374342,47.440277,11.265089,47.491116,11.098326
860,Montabaur,Frankfurt(M) Flughafen Fernbf,24366,696151,646191,6,ICE 32,298350.0,426.0,80.63111459976527,50.444836,7.825333,50.053165,8.570185
861,Montabaur,Köln Hbf,40520,374954,646191,3,ICE 79,125814.0,111.0,105.90442695959356,50.444836,7.825333,50.94303,6.958729
862,Montabaur,Limburg Süd,16184,21243,646191,8,ICE 41,245149.0,282.0,21.45573798007085,50.444836,7.825333,50.382423,8.09593
863,Montabaur,Siegburg/Bonn,15729,13061,646191,7,ICE 41,52326.0,348.0,130.84679844243624,50.444836,7.825333,50.79396,7.20262
864,Montabaur,Wiesbaden Hbf,24416,822858,646191,6,ICE 32,385143.0,397.0,76.77669746786827,50.444836,7.825333,50.06972,8.243677
865,Murnau,Garmisch-Partenkirchen,38234,525797,392220,15,ICE 24,553297.0,476.0,25.82204929136192,47.68262,11.192559,47.49119,11.098515
866,Murnau,Weilheim(Oberbay),42920,291035,332069,1,ICE 29,459053.0,313.0,22.561242517391328,47.682854,11.193053,47.845955,11.14423
867,Mönchengladbach Hbf,Köln Hbf,2050,283498,107537,2,ICE 78,266079.0,143.0,64.0389355710008,51.196808,6.44578,50.943333,6.958566
868,Mönchengladbach Hbf,Rheydt Hbf,10954,73135,22284,12,ICE 10,347157.0,346.0,4.121370095560673,51.19659,6.44623,51.162872,6.439456
869,Mönchengladbach Hbf,Venlo(Gr),2031,199582,512781,3,ICE 78,146812.0,131.0,28.153121902259542,51.196697,6.446014,51.340893,6.192712
870,Mönchengladbach Hbf,Viersen,40221,368508,194966,5,ICE 14,394148.0,316.0,8.773774377469152,51.19677,6.445852,51.254646,6.404997
871,Mühlacker,Pforzheim Hbf,22446,11312,40797,8,IC 61,437143.0,175.0,13.580859629532506,48.95299,8.846079,48.89421,8.702699
872,Mühlacker,Stuttgart Hbf,22640,422780,40797,2,IC 61,304723.0,176.0,37.10406184345727,48.95299,8.846079,48.784748,9.183217
873,Mühlacker,Vaihingen(Enz),22622,3418,40797,2,IC 61,85699.0,51.0,8.901911689211513,48.95299,8.846079,48.948555,8.956527
874,Mülheim(Ruhr)Hbf,Duisburg Hbf,40246,464505,150960,10,ICE 14,159621.0,342.0,8.48595938814464,51.431454,6.88679,51.42997,6.775902
875,Mülheim(Ruhr)Hbf,Essen Hbf,24445,83298,382274,19,ICE 32,308596.0,485.0,14.879725238961102,51.43114,6.886665,51.451363,7.014001
876,Müllheim im Markgräflerland,Freiburg(Breisgau) Hbf,17853,296730,15403,3,ICE 60,343792.0,260.0,29.203024647122028,47.809742,7.599332,47.997704,7.841619
877,Müllheim im Markgräflerland,Weil am Rhein,17829,225811,15403,12,ICE 60,601445.0,249.0,25.791278073633396,47.809742,7.599332,47.59368,7.608245
878,München Hbf,Augsburg Hbf,24432,83298,434103,6,ICE 32,644766.0,485.0,61.72057781261264,48.14008,11.557518,48.365673,10.885892
879,München Hbf,Buchloe,27701,11392,52434,0,ECE 88,431224.0,118.0,68.45032402737853,48.141293,11.556161,48.033585,10.716273
880,München Hbf,Ingolstadt Hbf,17612,936369,480219,0,ICE 41,448875.0,293.0,80.68489156364205,48.140812,11.557644,48.744904,11.436021
881,München Hbf,"Ingolstadt, Hauptbahnhof",14554,630,480219,0,ICE 25,469223.0,354.0,80.68489156364205,48.140812,11.557644,48.745193,11.435967
882,München Hbf,München Ost,37897,114298,36165,13,ICE 24,466399.0,420.0,8.873307406867418,48.13994,11.557491,48.127304,11.605533
883,München Hbf,Nürnberg Hbf,42965,3616,319475,0,ICE 29,152972.0,336.0,170.36817631856687,48.140705,11.557617,49.445545,11.082228
884,München Hbf,Pasing,23003,11567,331192,0,ICE 11,546152.0,199.0,7.621105536358859,48.140385,11.557572,48.14933,11.458901
885,München Hbf,Rosenheim,38271,63817,204463,0,ICE 24,171026.0,39.0,62.14215372975572,48.139954,11.553799,47.85108,12.118516
886,München Hbf,Tutzing,42743,1002308,344460,3,ICE 29,595898.0,310.0,40.02319011963369,48.1405,11.55759,47.907097,11.272716
887,München Hbf,Weilheim(Oberbay),38232,525797,233630,13,ICE 24,214349.0,476.0,53.13084285347447,48.14141,11.556206,47.845417,11.143017
888,München Ost,Augsburg Hbf,21443,80172,647806,2,ICE 89,578414.0,412.0,66.68662722419579,48.127388,11.605407,48.365532,10.885533
889,München Ost,Rosenheim,37898,114298,466399,14,ICE 24,171026.0,420.0,55.05342060567328,48.127304,11.605533,47.85108,12.118516
890,Münster(Westf)Hbf,Bad Oeynhausen,30344,43799,329529,2,IC 55,237515.0,388.0,102.78981233605288,51.95694,7.636075,52.205257,8.795962
891,Münster(Westf)Hbf,Dortmund Hbf,6262,12442,649570,7,ICE 42,387211.0,627.0,55.93458054518618,51.95697,7.635815,51.517883,7.458721
892,Münster(Westf)Hbf,Hamburg-Harburg,1186,64738,329529,15,ICE 39,105463.0,612.0,258.97175825691147,51.95694,7.636075,53.45624,9.991983
893,Münster(Westf)Hbf,Hamm(Westf)Hbf,1671,90190,103310,6,ICE 39,185544.0,421.0,36.0835958428973,51.95702,7.635446,51.678474,7.807276
894,Münster(Westf)Hbf,Osnabrück Hbf,7084,28736,329529,13,ICE 42,479312.0,488.0,49.81424992980127,51.95694,7.636075,52.272697,8.061522
895,Münster(Westf)Hbf,Recklinghausen Hbf,1411,80712,649570,3,ICE 39,6562.0,537.0,57.05708948123314,51.95697,7.635815,51.61667,7.203509
896,Münster(Westf)Hbf,Rheine,11891,177487,329529,10,ICE 47,369247.0,349.0,38.908678387272005,51.95694,7.636075,52.275837,7.434987
897,Naumburg(Saale)Hbf,Halle(Saale)Hbf,38924,11735,589735,12,IC 17,199582.0,426.0,46.2617107256071,51.16307,11.796984,51.47751,11.987085
898,Naumburg(Saale)Hbf,Jena Paradies,34177,43883,589735,8,ICE 28,157607.0,290.0,45.47011003324514,51.16307,11.796984,50.924854,11.587461
899,Naumburg(Saale)Hbf,Weißenfels,34000,23124,589735,2,ICE 28,560204.0,261.0,13.88743267388102,51.16307,11.796984,51.204617,11.970926
900,Neu-Ulm,Günzburg,18010,851750,226315,2,ICE 60,594130.0,114.0,21.889199714464542,48.39352,10.005831,48.46052,10.27926
901,Neumünster,Hamburg Dammtor,6256,12442,262883,1,ICE 42,141544.0,627.0,74.61124404333788,54.075653,9.979683,53.560757,9.989569
902,Neumünster,Hamburg Hbf,43351,261425,293953,3,EC 27,500722.0,366.0,75.17086933928064,54.075626,9.979576,53.55252,10.007353
903,Neumünster,Hamburg-Altona,21994,38055,262883,1,ICE 18,72190.0,463.0,70.99458464245245,54.075653,9.979683,53.552803,9.934821
904,Neumünster,Kiel Hbf,36138,9255,601267,12,ICE 20,522537.0,390.0,31.169507254633423,54.075672,9.979839,54.31442,10.131609
905,Neumünster,Rendsburg,43522,963926,601267,12,EC 27,586387.0,356.0,39.82002332117135,54.075672,9.979839,54.302082,9.671422
906,Neumünster,Schleswig,32040,245697,349464,1,EC 75,665888.0,118.0,64.00918016700152,54.07571,9.980097,54.499577,9.538158
907,Neuss Hbf,Mönchengladbach Hbf,10953,73135,118289,11,ICE 10,22284.0,346.0,17.41796332853188,51.205223,6.684885,51.19659,6.44623
908,Neustadt(Weinstr)Hbf,Kaiserslautern Hbf,12440,123321,617039,12,EC 62,422842.0,350.0,33.54589103338376,49.349648,8.141584,49.435905,7.768532
909,Neustadt(Weinstr)Hbf,Ludwigshafen(Rh)Hbf,12518,531443,144930,4,EC 62,365296.0,341.0,27.16724205835292,49.34955,8.141557,49.47522,8.432333
910,Neustadt(Weinstr)Hbf,Mannheim Hbf,36454,137410,144930,3,ICE 16,254101.0,375.0,30.23050499318208,49.34955,8.141557,49.479076,8.46982
911,Neuwied,Köln Messe/Deutz Gl.11-12,32698,169902,208115,9,ICE 91,427014.0,459.0,74.32252097906311,50.431465,7.473132,50.9416,6.973954
912,Niebüll,Husum,12764,304367,41061,3,IC 29,379849.0,294.0,40.26112053603619,54.789547,8.834721,54.471897,9.056276
913,Niebüll,Keitum,21488,1141908,487039,15,IC 39,161277.0,383.0,35.480450581306,54.789566,8.834805,54.888973,8.368772
914,Niebüll,Westerland(Sylt),32171,53087,487039,18,IC 26,80535.0,430.0,40.08278928493655,54.789566,8.834805,54.90696,8.311079
915,Nienburg(Weser),Hannover Hbf,21330,96875,584508,11,IC 56,602659.0,378.0,55.05612853053917,52.645363,9.2179,52.37746,9.74169
916,Nienburg(Weser),Verden(Aller),20543,3827,488107,8,IC 56,612211.0,304.0,32.05643533279496,52.64541,9.218015,52.920853,9.237766
